"Notes","County","County Code","2023 Urbanization","2023 Urbanization Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Chesterfield County, VA","51041","Large Fringe Metro","2","2020","2020",12,358245,3.3,1.7,5.9
,"Chesterfield County, VA","51041","Large Fringe Metro","2","2021","2021",10,370688,2.7,1.3,5.0
,"Fairfax County, VA","51059","Large Fringe Metro","2","2018","2018",20,1150795,1.7,1.1,2.7
,"Fairfax County, VA","51059","Large Fringe Metro","2","2019","2019",27,1147532,2.4,1.6,3.4
,"Fairfax County, VA","51059","Large Fringe Metro","2","2020","2020",15,1150847,1.3,0.7,2.1
,"Fairfax County, VA","51059","Large Fringe Metro","2","2021","2021",15,1139720,1.3,0.7,2.2
,"Fairfax County, VA","51059","Large Fringe Metro","2","2022","2022",11,Not Available,Not Available,Not Available,Not Available
,"Fairfax County, VA","51059","Large Fringe Metro","2","2023","2023",19,Not Available,Not Available,Not Available,Not Available
,"Henry County, VA","51089","Micropolitan (Nonmetro)","5","2020","2020",12,50309,23.9,12.3,41.7
,"Loudoun County, VA","51107","Large Fringe Metro","2","2018","2018",10,406850,2.5,1.2,4.5
,"Loudoun County, VA","51107","Large Fringe Metro","2","2021","2021",11,427592,2.6,1.3,4.6
,"Prince William County, VA","51153","Large Fringe Metro","2","2018","2018",16,468011,3.4,2.0,5.6
,"Prince William County, VA","51153","Large Fringe Metro","2","2019","2019",12,470335,2.6,1.3,4.5
,"Prince William County, VA","51153","Large Fringe Metro","2","2020","2020",15,475533,3.2,1.8,5.2
,"Prince William County, VA","51153","Large Fringe Metro","2","2021","2021",15,484472,3.1,1.7,5.1
,"Stafford County, VA","51179","Large Fringe Metro","2","2021","2021",10,160877,6.2,3.0,11.4
,"Norfolk city, VA","51710","Large Fringe Metro","2","2020","2020",11,242803,4.5,2.3,8.1
,"Norfolk city, VA","51710","Large Fringe Metro","2","2021","2021",10,235089,4.3,2.0,7.8
,"Roanoke city, VA","51770","Medium Metro","3","2018","2018",11,99920,11.0,5.5,19.7
,"Roanoke city, VA","51770","Medium Metro","3","2022","2022",14,Not Available,Not Available,Not Available,Not Available
,"Virginia Beach city, VA","51810","Large Central Metro","1","2018","2018",10,450189,2.2,1.1,4.1
,"Virginia Beach city, VA","51810","Large Central Metro","1","2019","2019",10,449974,2.2,1.1,4.1
,"Virginia Beach city, VA","51810","Large Central Metro","1","2020","2020",24,451231,5.3,3.4,7.9
,"Virginia Beach city, VA","51810","Large Central Metro","1","2021","2021",13,457672,2.8,1.5,4.9
,"Virginia Beach city, VA","51810","Large Central Metro","1","2022","2022",12,Not Available,Not Available,Not Available,Not Available
,"Clark County, WA","53011","Large Fringe Metro","2","2018","2018",13,481857,2.7,1.4,4.6
,"Clark County, WA","53011","Large Fringe Metro","2","2019","2019",13,488241,2.7,1.4,4.6
,"Clark County, WA","53011","Large Fringe Metro","2","2020","2020",19,496865,3.8,2.3,6.0
,"Clark County, WA","53011","Large Fringe Metro","2","2021","2021",18,511404,3.5,2.1,5.6
,"Clark County, WA","53011","Large Fringe Metro","2","2022","2022",19,Not Available,Not Available,Not Available,Not Available
,"Clark County, WA","53011","Large Fringe Metro","2","2023","2023",18,Not Available,Not Available,Not Available,Not Available
,"Clark County, WA","53011","Large Fringe Metro","2","2024 ","2024",14,Not Available,Not Available,Not Available,Not Available
,"King County, WA","53033","Large Central Metro","1","2018","2018",55,2233163,2.5,1.9,3.2
,"King County, WA","53033","Large Central Metro","1","2019","2019",55,2252782,2.4,1.8,3.2
,"King County, WA","53033","Large Central Metro","1","2020","2020",44,2274315,1.9,1.4,2.6
,"King County, WA","53033","Large Central Metro","1","2021","2021",71,2252305,3.2,2.5,4.0
,"King County, WA","53033","Large Central Metro","1","2022","2022",68,Not Available,Not Available,Not Available,Not Available
,"King County, WA","53033","Large Central Metro","1","2023","2023",79,Not Available,Not Available,Not Available,Not Available
,"King County, WA","53033","Large Central Metro","1","2024 ","2024",51,Not Available,Not Available,Not Available,Not Available
,"Kitsap County, WA","53035","Medium Metro","3","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"Pierce County, WA","53053","Large Fringe Metro","2","2018","2018",26,891299,2.9,1.9,4.3
,"Pierce County, WA","53053","Large Fringe Metro","2","2019","2019",13,904980,1.4,0.8,2.5
,"Pierce County, WA","53053","Large Fringe Metro","2","2020","2020",50,913890,5.5,4.1,7.2
,"Pierce County, WA","53053","Large Fringe Metro","2","2021","2021",42,925708,4.5,3.3,6.1
,"Pierce County, WA","53053","Large Fringe Metro","2","2022","2022",36,Not Available,Not Available,Not Available,Not Available
,"Pierce County, WA","53053","Large Fringe Metro","2","2023","2023",28,Not Available,Not Available,Not Available,Not Available
,"Pierce County, WA","53053","Large Fringe Metro","2","2024 ","2024",28,Not Available,Not Available,Not Available,Not Available
,"Snohomish County, WA","53061","Large Fringe Metro","2","2018","2018",38,814901,4.7,3.3,6.4
,"Snohomish County, WA","53061","Large Fringe Metro","2","2019","2019",39,822083,4.7,3.4,6.5
,"Snohomish County, WA","53061","Large Fringe Metro","2","2020","2020",41,830393,4.9,3.5,6.7
,"Snohomish County, WA","53061","Large Fringe Metro","2","2021","2021",25,833540,3.0,1.9,4.4
,"Snohomish County, WA","53061","Large Fringe Metro","2","2022","2022",21,Not Available,Not Available,Not Available,Not Available
,"Snohomish County, WA","53061","Large Fringe Metro","2","2023","2023",27,Not Available,Not Available,Not Available,Not Available
,"Snohomish County, WA","53061","Large Fringe Metro","2","2024 ","2024",27,Not Available,Not Available,Not Available,Not Available
,"Spokane County, WA","53063","Medium Metro","3","2018","2018",19,514631,3.7,2.2,5.8
,"Spokane County, WA","53063","Medium Metro","3","2019","2019",19,522798,3.6,2.2,5.7
,"Spokane County, WA","53063","Medium Metro","3","2020","2020",11,528225,2.1,1.0,3.7
,"Spokane County, WA","53063","Medium Metro","3","2021","2021",26,546040,4.8,3.1,7.0
,"Spokane County, WA","53063","Medium Metro","3","2022","2022",15,Not Available,Not Available,Not Available,Not Available
,"Spokane County, WA","53063","Medium Metro","3","2023","2023",22,Not Available,Not Available,Not Available,Not Available
,"Spokane County, WA","53063","Medium Metro","3","2024 ","2024",20,Not Available,Not Available,Not Available,Not Available
,"Thurston County, WA","53067","Medium Metro","3","2021","2021",11,297977,3.7,1.8,6.6
,"Whatcom County, WA","53073","Small Metro","4","2022","2022",12,Not Available,Not Available,Not Available,Not Available
,"Whatcom County, WA","53073","Small Metro","4","2024 ","2024",11,Not Available,Not Available,Not Available,Not Available
,"Berkeley County, WV","54003","Medium Metro","3","2018","2018",20,117123,17.1,10.4,26.4
,"Berkeley County, WV","54003","Medium Metro","3","2019","2019",16,119171,13.4,7.7,21.8
,"Berkeley County, WV","54003","Medium Metro","3","2020","2020",25,122125,20.5,13.2,30.2
,"Berkeley County, WV","54003","Medium Metro","3","2021","2021",17,126069,13.5,7.9,21.6
,"Berkeley County, WV","54003","Medium Metro","3","2022","2022",12,Not Available,Not Available,Not Available,Not Available
,"Cabell County, WV","54011","Medium Metro","3","2018","2018",15,93224,16.1,9.0,26.5
,"Cabell County, WV","54011","Medium Metro","3","2019","2019",14,91945,15.2,8.3,25.5
,"Cabell County, WV","54011","Medium Metro","3","2020","2020",28,91589,30.6,20.3,44.2
,"Cabell County, WV","54011","Medium Metro","3","2021","2021",12,93418,12.8,6.6,22.4
,"Cabell County, WV","54011","Medium Metro","3","2022","2022",11,Not Available,Not Available,Not Available,Not Available
,"Cabell County, WV","54011","Medium Metro","3","2023","2023",11,Not Available,Not Available,Not Available,Not Available
,"Harrison County, WV","54033","Micropolitan (Nonmetro)","5","2019","2019",10,67256,14.9,7.1,27.3
,"Kanawha County, WV","54039","Small Metro","4","2018","2018",18,180454,10.0,5.9,15.8
,"Kanawha County, WV","54039","Small Metro","4","2019","2019",17,178124,9.5,5.6,15.3
,"Kanawha County, WV","54039","Small Metro","4","2020","2020",26,176253,14.8,9.6,21.6
,"Kanawha County, WV","54039","Small Metro","4","2021","2021",28,177952,15.7,10.5,22.7
,"Kanawha County, WV","54039","Small Metro","4","2022","2022",11,Not Available,Not Available,Not Available,Not Available
,"Kanawha County, WV","54039","Small Metro","4","2023","2023",13,Not Available,Not Available,Not Available,Not Available
,"Logan County, WV","54045","NonCore (Nonmetro)","6","2020","2020",14,31688,44.2,24.2,74.1
,"Mercer County, WV","54055","Micropolitan (Nonmetro)","5","2018","2018",13,59131,22.0,11.7,37.6
,"Mercer County, WV","54055","Micropolitan (Nonmetro)","5","2020","2020",18,58258,30.9,18.3,48.8
,"Mercer County, WV","54055","Micropolitan (Nonmetro)","5","2021","2021",18,59097,30.5,18.1,48.1
,"Mercer County, WV","54055","Micropolitan (Nonmetro)","5","2023","2023",14,Not Available,Not Available,Not Available,Not Available
,"Putnam County, WV","54079","Medium Metro","3","2020","2020",10,56428,17.7,8.5,32.6
,"Raleigh County, WV","54081","Small Metro","4","2018","2018",12,74254,16.2,8.4,28.2
,"Raleigh County, WV","54081","Small Metro","4","2019","2019",16,73361,21.8,12.5,35.4
,"Raleigh County, WV","54081","Small Metro","4","2020","2020",16,72920,21.9,12.5,35.6
,"Raleigh County, WV","54081","Small Metro","4","2021","2021",11,73771,14.9,7.4,26.7
,"Raleigh County, WV","54081","Small Metro","4","2022","2022",12,Not Available,Not Available,Not Available,Not Available
,"Brown County, WI","55009","Medium Metro","3","2020","2020",12,264610,4.5,2.3,7.9
,"Brown County, WI","55009","Medium Metro","3","2021","2021",12,269591,4.5,2.3,7.8
,"Dane County, WI","55025","Medium Metro","3","2018","2018",23,542364,4.2,2.7,6.4
,"Dane County, WI","55025","Medium Metro","3","2019","2019",25,546695,4.6,3.0,6.8
,"Dane County, WI","55025","Medium Metro","3","2020","2020",36,552536,6.5,4.6,9.0
,"Dane County, WI","55025","Medium Metro","3","2021","2021",37,563951,6.6,4.6,9.0
,"Dane County, WI","55025","Medium Metro","3","2022","2022",21,Not Available,Not Available,Not Available,Not Available
,"Dane County, WI","55025","Medium Metro","3","2023","2023",20,Not Available,Not Available,Not Available,Not Available
,"Dane County, WI","55025","Medium Metro","3","2024 ","2024",21,Not Available,Not Available,Not Available,Not Available
,"Kenosha County, WI","55059","Small Metro","4","2023","2023",12,Not Available,Not Available,Not Available,Not Available
,"Kenosha County, WI","55059","Small Metro","4","2024 ","2024",10,Not Available,Not Available,Not Available,Not Available
,"Milwaukee County, WI","55079","Large Central Metro","1","2018","2018",75,948201,7.9,6.2,9.9
,"Milwaukee County, WI","55079","Large Central Metro","1","2019","2019",68,945726,7.2,5.6,9.1
,"Milwaukee County, WI","55079","Large Central Metro","1","2020","2020",79,945016,8.4,6.6,10.4
,"Milwaukee County, WI","55079","Large Central Metro","1","2021","2021",106,928059,11.4,9.2,13.6
,"Milwaukee County, WI","55079","Large Central Metro","1","2022","2022",118,Not Available,Not Available,Not Available,Not Available
,"Milwaukee County, WI","55079","Large Central Metro","1","2023","2023",110,Not Available,Not Available,Not Available,Not Available
,"Milwaukee County, WI","55079","Large Central Metro","1","2024 ","2024",69,Not Available,Not Available,Not Available,Not Available
,"Racine County, WI","55101","Small Metro","4","2019","2019",10,196311,5.1,2.4,9.4
,"Racine County, WI","55101","Small Metro","4","2020","2020",12,195802,6.1,3.2,10.7
,"Racine County, WI","55101","Small Metro","4","2023","2023",13,Not Available,Not Available,Not Available,Not Available
,"Rock County, WI","55105","Small Metro","4","2018","2018",11,163129,6.7,3.4,12.1
,"Rock County, WI","55105","Small Metro","4","2019","2019",13,163354,8.0,4.2,13.6
,"Rock County, WI","55105","Small Metro","4","2020","2020",18,163084,11.0,6.5,17.4
,"Rock County, WI","55105","Small Metro","4","2021","2021",13,164381,7.9,4.2,13.5
,"Rock County, WI","55105","Small Metro","4","2023","2023",10,Not Available,Not Available,Not Available,Not Available
,"Rock County, WI","55105","Small Metro","4","2024 ","2024",10,Not Available,Not Available,Not Available,Not Available
,"Walworth County, WI","55127","Micropolitan (Nonmetro)","5","2018","2018",10,103718,9.6,4.6,17.7
,"Waukesha County, WI","55133","Large Fringe Metro","2","2018","2018",20,403072,5.0,3.0,7.7
,"Waukesha County, WI","55133","Large Fringe Metro","2","2019","2019",18,404198,4.5,2.6,7.0
,"Waukesha County, WI","55133","Large Fringe Metro","2","2020","2020",18,406172,4.4,2.6,7.0
,"Waukesha County, WI","55133","Large Fringe Metro","2","2021","2021",21,408756,5.1,3.2,7.9
,"Waukesha County, WI","55133","Large Fringe Metro","2","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"Waukesha County, WI","55133","Large Fringe Metro","2","2023","2023",10,Not Available,Not Available,Not Available,Not Available
"---"
"Dataset: Multiple Cause of Death, 2018-2024, Single Race"
"Query Parameters:"
"MCD - ICD-10 Codes: T40.2 (Other opioids)"
"UCD - ICD-10 Codes: X40 (Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X41"
"(Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not"
"elsewhere classified); X42 (Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not"
"elsewhere classified); X43 (Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system); X44"
"(Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances); X60 (Intentional"
"self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X61 (Intentional self-poisoning by and"
"exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified); X62"
"(Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified); X63"
"(Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system); X64 (Intentional"
"self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances); Y10 (Poisoning by and"
"exposure to nonopioid analgesics, antipyretics and antirheumatics, undetermined intent); Y11 (Poisoning by and exposure to"
"antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent); Y12"
"(Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent);"
"Y13 (Poisoning by and exposure to other drugs acting on the autonomic nervous system, undetermined intent); Y14 (Poisoning by"
"and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent)"
"Group By: County; 2023 Urbanization; Year"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd-expanded.html for more information."
"---"
"Query Date: Feb 18, 2026 11:47:15 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 2018-2024 on CDC WONDER Online Database, released in 2026. Data are from the Multiple Cause of Death Files,"
"2018-2024, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/mcd-icd10-expanded.html on Feb 18, 2026 11:47:15 PM"
"---"
Messages:
"1. Selections made to any variable in [States, 2023 Urbanization] cause equivalent selections in the other variables. More"
