"Notes","County","County Code","Single-Year Ages","Single-Year Ages Code",Deaths
,"Escambia County, FL","12033","58 years","58",13
,"Escambia County, FL","12033","59 years","59",14
,"Escambia County, FL","12033","61 years","61",13
,"Escambia County, FL","12033","63 years","63",18
,"Escambia County, FL","12033","64 years","64",10
,"Flagler County, FL","12035","31 years","31",10
,"Hernando County, FL","12053","31 years","31",15
,"Hernando County, FL","12053","37 years","37",13
,"Hernando County, FL","12053","39 years","39",10
,"Hernando County, FL","12053","40 years","40",12
,"Hernando County, FL","12053","41 years","41",12
,"Hernando County, FL","12053","55 years","55",10
,"Hillsborough County, FL","12057","19 years","19",15
,"Hillsborough County, FL","12057","20 years","20",13
,"Hillsborough County, FL","12057","22 years","22",18
,"Hillsborough County, FL","12057","23 years","23",20
,"Hillsborough County, FL","12057","24 years","24",22
,"Hillsborough County, FL","12057","25 years","25",31
,"Hillsborough County, FL","12057","26 years","26",39
,"Hillsborough County, FL","12057","27 years","27",47
,"Hillsborough County, FL","12057","28 years","28",53
,"Hillsborough County, FL","12057","29 years","29",58
,"Hillsborough County, FL","12057","30 years","30",51
,"Hillsborough County, FL","12057","31 years","31",48
,"Hillsborough County, FL","12057","32 years","32",71
,"Hillsborough County, FL","12057","33 years","33",61
,"Hillsborough County, FL","12057","34 years","34",65
,"Hillsborough County, FL","12057","35 years","35",72
,"Hillsborough County, FL","12057","36 years","36",55
,"Hillsborough County, FL","12057","37 years","37",69
,"Hillsborough County, FL","12057","38 years","38",67
,"Hillsborough County, FL","12057","39 years","39",45
,"Hillsborough County, FL","12057","40 years","40",55
,"Hillsborough County, FL","12057","41 years","41",63
,"Hillsborough County, FL","12057","42 years","42",75
,"Hillsborough County, FL","12057","43 years","43",54
,"Hillsborough County, FL","12057","44 years","44",51
,"Hillsborough County, FL","12057","45 years","45",41
,"Hillsborough County, FL","12057","46 years","46",41
,"Hillsborough County, FL","12057","47 years","47",35
,"Hillsborough County, FL","12057","48 years","48",37
,"Hillsborough County, FL","12057","49 years","49",43
,"Hillsborough County, FL","12057","50 years","50",47
,"Hillsborough County, FL","12057","51 years","51",45
,"Hillsborough County, FL","12057","52 years","52",37
,"Hillsborough County, FL","12057","53 years","53",31
,"Hillsborough County, FL","12057","54 years","54",35
,"Hillsborough County, FL","12057","55 years","55",48
,"Hillsborough County, FL","12057","56 years","56",40
,"Hillsborough County, FL","12057","57 years","57",30
,"Hillsborough County, FL","12057","58 years","58",31
,"Hillsborough County, FL","12057","59 years","59",31
,"Hillsborough County, FL","12057","60 years","60",25
,"Hillsborough County, FL","12057","61 years","61",26
,"Hillsborough County, FL","12057","62 years","62",27
,"Hillsborough County, FL","12057","63 years","63",12
,"Hillsborough County, FL","12057","64 years","64",11
,"Hillsborough County, FL","12057","65 years","65",17
,"Hillsborough County, FL","12057","66 years","66",21
,"Hillsborough County, FL","12057","67 years","67",13
,"Indian River County, FL","12061","41 years","41",12
,"Lake County, FL","12069","26 years","26",12
,"Lake County, FL","12069","27 years","27",12
,"Lake County, FL","12069","28 years","28",16
,"Lake County, FL","12069","29 years","29",13
,"Lake County, FL","12069","30 years","30",17
,"Lake County, FL","12069","31 years","31",18
,"Lake County, FL","12069","32 years","32",12
,"Lake County, FL","12069","33 years","33",22
,"Lake County, FL","12069","34 years","34",20
,"Lake County, FL","12069","35 years","35",11
,"Lake County, FL","12069","36 years","36",14
,"Lake County, FL","12069","37 years","37",19
,"Lake County, FL","12069","38 years","38",15
,"Lake County, FL","12069","39 years","39",16
,"Lake County, FL","12069","40 years","40",13
,"Lake County, FL","12069","41 years","41",14
,"Lake County, FL","12069","42 years","42",17
,"Lake County, FL","12069","43 years","43",15
,"Lake County, FL","12069","44 years","44",10
,"Lake County, FL","12069","45 years","45",15
,"Lake County, FL","12069","46 years","46",15
,"Lake County, FL","12069","48 years","48",11
,"Lake County, FL","12069","60 years","60",10
,"Lee County, FL","12071","20 years","20",13
,"Lee County, FL","12071","21 years","21",14
,"Lee County, FL","12071","23 years","23",20
,"Lee County, FL","12071","24 years","24",18
,"Lee County, FL","12071","25 years","25",27
,"Lee County, FL","12071","26 years","26",26
,"Lee County, FL","12071","27 years","27",26
,"Lee County, FL","12071","28 years","28",35
,"Lee County, FL","12071","29 years","29",33
,"Lee County, FL","12071","30 years","30",40
,"Lee County, FL","12071","31 years","31",51
,"Lee County, FL","12071","32 years","32",48
,"Lee County, FL","12071","33 years","33",59
,"Lee County, FL","12071","34 years","34",40
,"Lee County, FL","12071","35 years","35",42
,"Lee County, FL","12071","36 years","36",43
,"Lee County, FL","12071","37 years","37",42
,"Lee County, FL","12071","38 years","38",40
,"Lee County, FL","12071","39 years","39",41
,"Lee County, FL","12071","40 years","40",45
,"Lee County, FL","12071","41 years","41",42
,"Lee County, FL","12071","42 years","42",48
,"Lee County, FL","12071","43 years","43",27
,"Lee County, FL","12071","44 years","44",35
,"Lee County, FL","12071","45 years","45",30
,"Lee County, FL","12071","46 years","46",26
,"Lee County, FL","12071","47 years","47",31
,"Lee County, FL","12071","48 years","48",29
,"Lee County, FL","12071","49 years","49",26
,"Lee County, FL","12071","50 years","50",32
,"Lee County, FL","12071","51 years","51",24
,"Lee County, FL","12071","52 years","52",29
,"Lee County, FL","12071","53 years","53",29
,"Lee County, FL","12071","54 years","54",19
,"Lee County, FL","12071","55 years","55",27
,"Lee County, FL","12071","56 years","56",18
,"Lee County, FL","12071","57 years","57",24
,"Lee County, FL","12071","58 years","58",23
,"Lee County, FL","12071","59 years","59",23
,"Lee County, FL","12071","60 years","60",21
,"Lee County, FL","12071","61 years","61",18
,"Lee County, FL","12071","62 years","62",15
,"Lee County, FL","12071","63 years","63",12
,"Lee County, FL","12071","65 years","65",10
,"Lee County, FL","12071","68 years","68",11
,"Manatee County, FL","12081","25 years","25",13
,"Manatee County, FL","12081","27 years","27",12
,"Manatee County, FL","12081","28 years","28",18
,"Manatee County, FL","12081","29 years","29",18
,"Manatee County, FL","12081","30 years","30",16
,"Manatee County, FL","12081","31 years","31",14
,"Manatee County, FL","12081","32 years","32",25
,"Manatee County, FL","12081","33 years","33",18
,"Manatee County, FL","12081","34 years","34",19
,"Manatee County, FL","12081","35 years","35",26
,"Manatee County, FL","12081","36 years","36",22
,"Manatee County, FL","12081","37 years","37",14
,"Manatee County, FL","12081","38 years","38",29
,"Manatee County, FL","12081","39 years","39",21
,"Manatee County, FL","12081","40 years","40",20
,"Manatee County, FL","12081","41 years","41",22
,"Manatee County, FL","12081","42 years","42",14
,"Manatee County, FL","12081","43 years","43",20
,"Manatee County, FL","12081","44 years","44",19
,"Manatee County, FL","12081","45 years","45",22
,"Manatee County, FL","12081","46 years","46",10
,"Manatee County, FL","12081","47 years","47",11
,"Manatee County, FL","12081","48 years","48",18
,"Manatee County, FL","12081","50 years","50",14
,"Manatee County, FL","12081","52 years","52",16
,"Manatee County, FL","12081","53 years","53",12
,"Manatee County, FL","12081","54 years","54",13
,"Manatee County, FL","12081","55 years","55",17
,"Manatee County, FL","12081","56 years","56",18
,"Manatee County, FL","12081","57 years","57",12
,"Manatee County, FL","12081","62 years","62",10
,"Marion County, FL","12083","24 years","24",10
,"Marion County, FL","12083","25 years","25",11
,"Marion County, FL","12083","26 years","26",16
,"Marion County, FL","12083","27 years","27",19
,"Marion County, FL","12083","28 years","28",24
,"Marion County, FL","12083","29 years","29",23
,"Marion County, FL","12083","30 years","30",13
,"Marion County, FL","12083","31 years","31",13
,"Marion County, FL","12083","32 years","32",22
,"Marion County, FL","12083","33 years","33",21
,"Marion County, FL","12083","34 years","34",25
,"Marion County, FL","12083","35 years","35",26
,"Marion County, FL","12083","36 years","36",18
,"Marion County, FL","12083","37 years","37",20
,"Marion County, FL","12083","38 years","38",29
,"Marion County, FL","12083","39 years","39",26
,"Marion County, FL","12083","40 years","40",19
,"Marion County, FL","12083","41 years","41",21
,"Marion County, FL","12083","42 years","42",22
,"Marion County, FL","12083","43 years","43",16
,"Marion County, FL","12083","44 years","44",14
,"Marion County, FL","12083","45 years","45",14
,"Marion County, FL","12083","46 years","46",23
,"Marion County, FL","12083","47 years","47",26
,"Marion County, FL","12083","48 years","48",14
,"Marion County, FL","12083","49 years","49",20
,"Marion County, FL","12083","50 years","50",23
,"Marion County, FL","12083","51 years","51",17
,"Marion County, FL","12083","52 years","52",21
,"Marion County, FL","12083","53 years","53",22
,"Marion County, FL","12083","54 years","54",17
,"Marion County, FL","12083","55 years","55",11
,"Marion County, FL","12083","56 years","56",15
,"Marion County, FL","12083","58 years","58",19
,"Marion County, FL","12083","59 years","59",15
,"Marion County, FL","12083","60 years","60",16
,"Marion County, FL","12083","61 years","61",10
,"Marion County, FL","12083","63 years","63",15
,"Miami-Dade County, FL","12086","19 years","19",13
,"Miami-Dade County, FL","12086","20 years","20",16
,"Miami-Dade County, FL","12086","21 years","21",17
,"Miami-Dade County, FL","12086","22 years","22",26
,"Miami-Dade County, FL","12086","23 years","23",23
,"Miami-Dade County, FL","12086","24 years","24",30
,"Miami-Dade County, FL","12086","25 years","25",28
,"Miami-Dade County, FL","12086","26 years","26",40
,"Miami-Dade County, FL","12086","27 years","27",36
,"Miami-Dade County, FL","12086","28 years","28",38
,"Miami-Dade County, FL","12086","29 years","29",45
,"Miami-Dade County, FL","12086","30 years","30",41
,"Miami-Dade County, FL","12086","31 years","31",39
,"Miami-Dade County, FL","12086","32 years","32",46
,"Miami-Dade County, FL","12086","33 years","33",41
,"Miami-Dade County, FL","12086","34 years","34",47
,"Miami-Dade County, FL","12086","35 years","35",45
,"Miami-Dade County, FL","12086","36 years","36",50
,"Miami-Dade County, FL","12086","37 years","37",41
,"Miami-Dade County, FL","12086","38 years","38",49
,"Miami-Dade County, FL","12086","39 years","39",54
,"Miami-Dade County, FL","12086","40 years","40",46
,"Miami-Dade County, FL","12086","41 years","41",43
,"Miami-Dade County, FL","12086","42 years","42",40
,"Miami-Dade County, FL","12086","43 years","43",42
,"Miami-Dade County, FL","12086","44 years","44",27
,"Miami-Dade County, FL","12086","45 years","45",38
,"Miami-Dade County, FL","12086","46 years","46",39
,"Miami-Dade County, FL","12086","47 years","47",38
,"Miami-Dade County, FL","12086","48 years","48",27
,"Miami-Dade County, FL","12086","49 years","49",35
,"Miami-Dade County, FL","12086","50 years","50",33
,"Miami-Dade County, FL","12086","51 years","51",32
,"Miami-Dade County, FL","12086","52 years","52",32
,"Miami-Dade County, FL","12086","53 years","53",28
,"Miami-Dade County, FL","12086","54 years","54",36
,"Miami-Dade County, FL","12086","55 years","55",31
,"Miami-Dade County, FL","12086","56 years","56",31
,"Miami-Dade County, FL","12086","57 years","57",33
,"Miami-Dade County, FL","12086","58 years","58",23
,"Miami-Dade County, FL","12086","59 years","59",27
,"Miami-Dade County, FL","12086","60 years","60",25
,"Miami-Dade County, FL","12086","61 years","61",17
,"Miami-Dade County, FL","12086","62 years","62",19
,"Miami-Dade County, FL","12086","63 years","63",23
,"Miami-Dade County, FL","12086","64 years","64",10
,"Miami-Dade County, FL","12086","65 years","65",19
,"Miami-Dade County, FL","12086","66 years","66",10
,"Okaloosa County, FL","12091","28 years","28",11
,"Okaloosa County, FL","12091","32 years","32",13
,"Okaloosa County, FL","12091","34 years","34",16
,"Okaloosa County, FL","12091","35 years","35",10
,"Okaloosa County, FL","12091","36 years","36",14
,"Okaloosa County, FL","12091","38 years","38",11
,"Okaloosa County, FL","12091","40 years","40",13
,"Okaloosa County, FL","12091","42 years","42",15
,"Okaloosa County, FL","12091","43 years","43",10
,"Orange County, FL","12095","17 years","17",11
,"Orange County, FL","12095","20 years","20",20
,"Orange County, FL","12095","21 years","21",22
,"Orange County, FL","12095","22 years","22",25
,"Orange County, FL","12095","23 years","23",18
,"Orange County, FL","12095","24 years","24",20
,"Orange County, FL","12095","25 years","25",31
,"Orange County, FL","12095","26 years","26",35
,"Orange County, FL","12095","27 years","27",52
,"Orange County, FL","12095","28 years","28",29
